RIAD_CODE;BIC;COUNTRY_OF_REGISTRATION;NAME;BOX;ADDRESS;POSTAL;CITY;CATEGORY;HEAD_COUNTRY_OF_REGISTRATION;HEAD_NAME;HEAD_RIAD_CODE;RESERVE;EXEMPT;RIAD_CODE2
FR11833;ICBKFRPPXXX;FR;Industrial and commercial bank of China (Europe) SA - ICBC (Europe) SA;;73 BOULEVARD HAUSSMANN;75008;PARIS 08;Credit institution S122;LU;Industrial and Commercial Bank of China (Europe) S.A., en abrégé ICBC (Europe) S.A.;LUB00348;Y;N;FR11833
FR11899;;FR;Banque Européenne du Crédit Mutuel;;4 RUE FREDERIC;67100;STRASBOURG;Credit institution S122;;;;Y;N;FR11899
FR11978;CMCIFRP1FAC;FR;Crédit Mutuel Factoring;;TOUR KUPKA A 18 RUE HOCHE;92980;PARIS LA DEFENSE CEDEX;Credit institution S122;;;;Y;N;FR11978
FR11989;;FR;Banque Pouyanne;;12 PLACE D ARMES;64300;ORTHEZ;Credit institution S122;;;;Y;N;FR11989
FR11999;UBSWMCMXXXX;FR;Ubs (monaco) s.a.;BP 189;2 avenue de Grande Bretagne;98007;MONACO CEDEX;Credit institution S122;;;;Y;N;FR11999
FR12006;AGRIFRCC820;FR;Caisse régionale de crédit agricole mutuel de la Corse;BP 308;1 AVENUE NAPOLÉON III;20193;AJACCIO CEDEX;Credit institution S122;;;;Y;N;FR12006
FR12128;;FR;Société centrale pour le financement de l'immobilier - Socfim;;10 BOULEVARD DE GRENELLE;75015;PARIS 15;Credit institution S122;;;;Y;N;FR12128
FR12135;;FR;Caisse d'épargne et de prévoyance de Bourgogne Franche-Comté;BP 170;1 ROND POINT DE LA NATION;21005;DIJON CEDEX;Credit institution S122;;;;Y;N;FR12135
FR12179;BIARFRPPXXX;FR;Banque BIA;;67 AVENUE FRANKLIN DELANO ROOSEVELT;75008;PARIS 08;Credit institution S122;;;;Y;N;FR12179
FR12206;AGRIFRCC822;FR;Caisse régionale de crédit agricole mutuel des Côtes-d'Armor;BP 15;LA CROIX TUAL;22440;PLOUFRAGAN;Credit institution S122;;;;Y;N;FR12206
FR12240;AGFBFRCCXXX;FR;Allianz banque;;TOUR ALLIANZ ONE 1 COURS MICHELET;92076;Paris La défense Cedex;Credit institution S122;;;;Y;N;FR12240
FR12249;BMCEFRPPXXX;FR;BMCE BANK INTERNATIONAL PLC - PARIS BRANCH;;6 rue Cambacérès;75008;PARIS;Credit institution S122;;;;Y;N;FR12249
FR12280;SORMFR2NXXX;FR;Socram banque;;2 RUE DU 24 FÉVRIER;79092;NIORT CEDEX 9;Credit institution S122;;;;Y;N;FR12280
FR12406;AGRIFRCC824;FR;Caisse régionale de crédit agricole mutuel Charente-Périgord (Crédit agricole  Charente-Périgord);;RUE D'EPAGNAC;16800;SOYAUX;Credit institution S122;;;;Y;N;FR12406
FR12420;;FR;Caisse de crédit municipal de Reims;;5 RUE HENRI JADART;51100;REIMS;Credit institution S122;;;;Y;N;FR12420
FR12448;BAECMCMXXXX;FR;Barclays bank plc monaco;;31 avenue de la costa;98000;Monaco;Credit institution S122;GB;Barclays Bank plc;GB0570;Y;N;FR12448
FR12468;BCGEFR21XXX;FR;Banque cantonale de Genève (France) S.A.;;20 PLACE LOUIS PRADEL;69001;LYON 01;Credit institution S122;;;;Y;N;FR12468
FR12478;;FR;FCE bank plc;;0 34 rue de la Croix de Fer;78174;ST GERMAIN EN LAYE CEDEX;Credit institution S122;GB;FCE Bank plc;GB1190;Y;N;FR12478
FR12506;AGRIFRCC825;FR;Caisse régionale de crédit agricole mutuel de Franche-Comté;;11 AVENUE ELISÉE CUSENIER;25084;BESANCON CEDEX 9;Credit institution S122;;;;Y;N;FR12506
FR12548;AXABFRPPXXX;FR;Axa banque;;203-205 RUE CARNOT;94138;FONTENAY-SOUS-BOIS CEDEX;Credit institution S122;;;;Y;N;FR12548
FR12579;;FR;Banque BCP;;16 RUE HEROLD;75001;PARIS;Credit institution S122;;;;Y;N;FR12579
FR12619;CGDIFRPPXXX;FR;Caixa geral de depositos S.A.;;38 RUE DE PROVENCE;75009;PARIS 09;Credit institution S122;PT;Caixa Geral de Depósitos, SA;PT35;Y;N;FR12619
FR12739;CFMOMCMXXXX;FR;CFM Indosuez Wealth;;11 boulevard albert 1er;98012;Monaco cedex;Credit institution S122;;;;Y;N;FR12739
FR12749;;FR;BPCE Bail;;30 AVENUE PIERRE MENDES FRANCE;75013;PARIS 13;Credit institution S122;;;;Y;N;FR12749
FR12779;;FR;BRED Cofilease;;18 QUAI DE LA RAPEE;75012;PARIS 12;Credit institution S122;;;;Y;N;FR12779
FR12818;;FR;Institut pour le financement du cinéma et des industries culturelles - I.F.C.I.C.;;41 RUE DE LA CHAUSSEE D ANTIN;75009;PARIS;Credit institution S122;;;;Y;N;FR12818
FR12869;BACCFR22XXX;FR;ONEY BANK;BP 139;40 AVENUE DE FLANDRE;59964;CROIX CEDEX;Credit institution S122;;;;Y;N;FR12869
FR12879;DELUFR22LCH;FR;Banque Delubac et Cie;BP 53;16 PLACE SALEON TERRAS;7160;LE CHEYLARD;Credit institution S122;;;;Y;N;FR12879
FR12906;AGRIFRCC829;FR;Caisse régionale de crédit agricole mutuel du Finistère;;7 ROUTE DU LOCH;29555;QUIMPER CEDEX 9;Credit institution S122;;;;Y;N;FR12906
FR12978;;FR;JCB Finance;;12 RUE DU PORT;92000;NANTERRE;Credit institution S122;;;;Y;N;FR12978
FR13070;;FR;Crédit Mutuel Leasing;;12 RUE GAILLON;75107;PARIS CEDEX 02;Credit institution S122;;;;Y;N;FR13070
FR13088;;FR;BNP PARIBAS ANTILLES-GUYANE;;1 BOULEVARD HAUSSMANN;75009;PARIS 09;Credit institution S122;;;;Y;N;FR13088
FR13106;AGRIFRCC831;FR;Caisse régionale de crédit agricole mutuel Toulouse 31;BP 40535;6-7 PLACE JEANNE D'ARC;31005;TOULOUSE CEDEX 6;Credit institution S122;;;;Y;N;FR13106
IT0000120877484;;IT;BANCA PATAVINA CREDITO COOPERATVO DI SANT'ELENA E PIOVE DI SACCO, SOCIETA' COOPERATIVA;;VIA ROMA, 10;35040;SANT'ELENA;Credit institution S122;;;;Y;N;IT0000120877484
IT0000112651703;;IT;BANCA DI CREDITO COOPERATIVO DI PERGOLA E CORINALDO SOCIETA' COOPERATIVA;;V.LE MARTIRI DELLA LIBERTA', 46/B;61045;PERGOLA;Credit institution S122;;;;Y;N;IT0000112651703
IT0000442868399;;IT;BANCA DI CREDITO COOPERATIVO VICENTINO - POJANA MAGGIORE (VICENZA) - SOCIETA' COOPERATIVA;;VIA MATTEOTTI, 47;36026;POJANA MAGGIORE;Credit institution S122;;;;Y;N;IT0000442868399
IT0000100778249;;IT;BANCA DEL TERRITORIO LOMBARDO CREDITO COOPERATIVO - SOCIETA' COOPERATIVA;;VIA SOSTEGNO, 58;25124;BRESCIA;Credit institution S122;;;;Y;N;IT0000100778249
IT0000104055204;;IT;BANCA DI CREDITO COOPERATIVO DI PONTASSIEVE - SOCIETA' COOPERATIVA;;VIA VITTORIO VENETO, 9;50065;PONTASSIEVE;Credit institution S122;;;;Y;N;IT0000104055204
IT0000643853626;;IT;CASSA RURALE ED ARTIGIANA DELL'AGRO PONTINO - BANCA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA;;VIA LEONARDO DA VINCI, SNC;4014;PONTINIA;Credit institution S122;;;;Y;N;IT0000643853626
IT0000507001867;;IT;BANCA DI CREDITO COOPERATIVO DI PRATOLA PELIGNA (L'AQUILA) -SOCIETA' COOPERATIVA;;VIA A. GRAMSCI, 138;67035;PRATOLA PELIGNA;Credit institution S122;;;;Y;N;IT0000507001867
IT0000283443492;;IT;CENTROMARCA BANCA - CREDITO COOPERATIVO DI TREVISO E VENEZIA, SOCIETA' COOPERATIVA PER AZIONI;;VIA RICCARDO SELVATICO, 2;31100;TREVISO;Credit institution S122;;;;Y;N;IT0000283443492
IT0000660716069;;IT;BANCA DI CREDITO COOPERATIVO DI PIANFEI E ROCCA DE' BALDI - SOCIETA' COOPERATIVA;;VIA VILLANOVA, 23;12080;PIANFEI;Credit institution S122;;;;Y;N;IT0000660716069
IT0000283631254;;IT;BANCA DI CREDITO COOPERATIVO DI RECANATI E COLMURANO - SOCIETA' COOPERATIVA;;PIAZZA LEOPARDI, 21-22 ANG. CORSO PERSIANI;62019;RECANATI;Credit institution S122;;;;Y;N;IT0000283631254
IT0000660334818;;IT;BANCA DI RIPATRANSONE E DEL FERMANO - CREDITO COOPERATIVO - SOCIETA' COOPERATIVA;;CORSO VITTORIO EMANUELE, 45;63065;RIPATRANSONE;Credit institution S122;;;;Y;N;IT0000660334818
IT0000643854381;;IT;CASSA RURALE ED ARTIGIANA DI RIVAROLO MANTOVANO (MANTOVA) CREDITO COOPERATIVO - SOCIETA' COOPERATIVA;;VIA MAZZINI, 33;46017;RIVAROLO MANTOVANO;Credit institution S122;;;;Y;N;IT0000643854381
IT0000300564369;;IT;BANCA MONTE PRUNO - CREDITO COOPERATIVO DI FISCIANO, ROSCIGNO E LAURINO- SOCIETA' COOPERATIVA;;VIA IV NOVEMBRE;84020;ROSCIGNO;Credit institution S122;;;;Y;N;IT0000300564369
IT0000643854871;;IT;BANCA DI CREDITO COOPERATIVO DELLA PROVINCIA ROMANA SOCIETA' COOPERATIVA;;VIA DANTE ALIGHIERI, 25;60;RIANO;Credit institution S122;;;;Y;N;IT0000643854871
IT0000582339335;;IT;BANCA DI CREDITO COOPERATIVO LAUDENSE - LODI SOCIETA' COOPERATIVA;;VIA GARIBALDI, 5;26900;LODI;Credit institution S122;;;;Y;N;IT0000582339335
IT0000570208854;;IT;FRIULOVEST BANCA - CREDITO COOPERATIVO - SOCIETA' COOPERATIVA;;PIAZZALE DUCA D'AOSTA, 12;33170;PORDENONE;Credit institution S122;;;;Y;N;IT0000570208854
IT0000441161686;;IT;BCC DI VERONA E VICENZA - CREDITO COOPERATIVO - SOCIETA' COOPERATIVA;;VIA PERLENA, 78;36030;FARA VICENTINO;Credit institution S122;;;;Y;N;IT0000441161686
IT0000743271729;;IT;BANCA DI CREDITO COOPERATIVO DI SAN GIOVANNI ROTONDO - SOCIETA' COOPERATIVA;;VIALE ALDO MORO, 9;71013;SAN GIOVANNI ROTONDO;Credit institution S122;;;;Y;N;IT0000743271729
IT0000104003078;;IT;BANCA DEL VALDARNO - CREDITO COOPERATIVO - SOCIETA' COOPERATIVA;;PIAZZA DELLA LIBERTA', 26;52027;SAN GIOVANNI VALDARNO;Credit institution S122;;;;Y;N;IT0000104003078
IT0000761418292;;IT;BANCA DI CREDITO COOPERATIVO DI SAN MARZANO DI SAN GIUSEPPE - TARANTO - SOCIETA' COOPERATIVA;;VIA VITTORIO EMANUELE S.N.C.;74020;SAN MARZANO DI SAN GIUSEPPE;Credit institution S122;;;;Y;N;IT0000761418292
IT0000643855945;;IT;BANCA DI PESARO CREDITO COOPERATIVO - SOCIETA' COOPERATIVA;;VIA FRATELLI CERVI;61121;PESARO;Credit institution S122;;;;Y;N;IT0000643855945
IT0000643856028;;IT;BANCA DI CREDITO COOPERATIVO DI CASALGRASSO E SANT'ALBANO STURA - SOCIETA' COOPERATIVA;;VIA VALLAURI, 24;12040;SANT'ALBANO STURA;Credit institution S122;;;;Y;N;IT0000643856028
IT0000105944975;;IT;BANCA DI CREDITO COOPERATIVO DI SANTERAMO IN COLLE - SOCIETA' COOPERATIVA;;VIA TIROLO, 2;70029;SANTERAMO IN COLLE;Credit institution S122;;;;Y;N;IT0000105944975
IT0000482303874;;IT;BANCA DI CREDITO COOPERATIVO DI SARSINA - SOCIETA' COOPERATIVA;;VIA ROMA, 18;47027;SARSINA;Credit institution S122;;;;Y;N;IT0000482303874
IT0000109245201;;IT;BANCA DI CREDITO COOPERATIVO DI SCAFATI E CETARA SOCIETA' COOPERATIVA;;VIA PIETRO MELCHIADE, 47-49-51;84018;SCAFATI;Credit institution S122;;;;Y;N;IT0000109245201
IT0000635659728;;IT;BANCA DI CREDITO COOPERATIVO DI SPELLO E DEL VELINO - SOCIETA' COOPERATIVA;;PIAZZALE DELLA PACE, 1;6038;SPELLO;Credit institution S122;;;;Y;N;IT0000635659728
DE05898;FDBADE8FXXX;DE;Ford Bank GmbH;;Herny-Ford-Straße 1;50735;Köln;Credit institution S122;;;;Y;N;DE05898
IEC178646;;IE;Sparkasse Bank Malta plc;;27-29 Pembroke Street Lower, Dublin;D02 V180;DUBLIN;Credit institution S122;MT;Sparkasse Bank Malta plc;MTCISPSC;Y;N;IEC178646
DE05899;CITIDEFFSEC;DE;Citibank Europe plc, Germany Branch;Postfach 1;Reuterweg 16;60323;Frankfurt am Main;Credit institution S122;IE;Citibank Europe plc;IECITIFS;Y;N;DE05899
ESA06302657;;ES;MIRALTA FINANCE BANK, S.A.;;PLAZA MANUEL GOMEZ MORENO, 2;28020;MADRID;Credit institution S122;;;;Y;N;ESA06302657
EE14080830;;EE;Holm Bank AS;;Posti tn 30;90504;Haapsalu linn;Credit institution S122;;;;Y;N;EE14080830
LT300515252;;LT;UAB GF bankas;;Ukmergės g. 322-1;LT-12106;Vilniaus m. sav. Vilniaus m.;Credit institution S122;;;;Y;N;LT300515252
LT304493038;;LT;"AB ""Fjord Bank""";;Rinktinės g. 5;LT-09234;Vilniaus m. sav. Vilniaus m.;Credit institution S122;;;;Y;N;LT304493038
LT304559043;;LT;European Merchant UAB;;Jogailos g. 4;LT-01116;Vilniaus m. sav. Vilniaus m.;Credit institution S122;;;;Y;N;LT304559043
LT304580906;RVUALT2VXXX;LT;Revolut Bank UAB;;Konstitucijos pr. 21B;LT-08130;Vilniaus m. sav. Vilniaus m.;Credit institution S122;;;;Y;N;LT304580906
BE0836324003;;BE;NEWB;;Kruidtuinstraat, 75;1210;Saint-Josse-ten-Noode;Credit institution S122;;;;Y;N;BE0836324003
LUB00358;SBOSLULX;LU;State Street Bank International GmbH, Zweigniederlassung Luxemburg;;49, Avenue J.F. Kennedy;1855;LUXEMBOURG;Credit institution S122;DE;State Street Bank International GmbH;DE05626;Y;N;LUB00358
LUB00360;BACALULL;LU;Andbank Luxembourg;;4, rue Jean Monnet;2180;LUXEMBOURG;Credit institution S122;;;;Y;N;LUB00360
LUB00361;BBPPLULL;LU;Banque de Patrimoines Privés;30;30, Boulevard Royal;2449;LUXEMBOURG;Credit institution S122;;;;Y;N;LUB00361
LUB00368;BMARLU2M;LU;Banca March, S.A., Luxembourg Branch;;21-25, Allée Scheffer;2520;LUXEMBOURG;Credit institution S122;ES;Banca March, S.A.;ES0061;Y;N;LUB00368
LUB00370;LOCYLULL;LU;Lombard Odier (Europe) S.A.;;291, route d'Arlon;1150;LUXEMBOURG;Credit institution S122;;;;Y;N;LUB00370
LUB00371;SAFRLULL;LU;Banco Safra S.A., Luxembourg branch;;17-21 boulevard Joseph II;1840;LUXEMBOURG;Credit institution S122;BR;BANCO SAFRA S.A.;BRECBM769604;Y;N;LUB00371
LV40003248087;;LV;"""Latvijas arodbiedrību krājaizdevu sabiedrība""";;Turgeņeva iela 14;LV-1050;Rīga;Credit institution S122;;;;Y;N;LV40003248087
LV40003318011;;LV;Taurenes Kooperatīvā krājaizdevu sabiedrība;;Nēķina muiža, Taurene, Taurenes pag.;LV-4119;Cēsu nov.;Credit institution S122;;;;Y;N;LV40003318011
LV40003317656;;LV;Veselavas kooperatīvā krājaizdevu sabiedrība;;Viesturi, Veselavas pag.;LV-4116;Cēsu nov.;Credit institution S122;;;;Y;N;LV40003317656
LV40003317571;;LV;"Kooperatīvā krājaizdevu sabiedrība ""LĪGATNES DRUVA""";;Nītaures iela 6, Augšlīgatne, Līgatnes pag.;LV-4108;Cēsu nov.;Credit institution S122;;;;Y;N;LV40003317571
LV40003372253;;LV;"Kooperatīvā sabiedrība ""SKOLU KRĀJAIZDEVU SABIEDRĪBA""";;Bruņinieku iela 29/31;LV-1001;Rīga;Credit institution S122;;;;Y;N;LV40003372253
LV54103014971;;LV;Rūjienas Kooperatīvā krājaizdevu sabiedrība;;Raiņa iela 3;LV-4240;Rūjiena, Valmieras nov.;Credit institution S122;;;;Y;N;LV54103014971
LV51203013161;;LV;Pūņu Kooperatīvā krājaizdevu sabiedrība;;Pagastmāja, Pūņas, Valdgales pag.;LV-3253;Talsu nov.;Credit institution S122;;;;Y;N;LV51203013161
LV40003475509;;LV;"Latvijas tirdzniecības flotes jūrnieku arodbiedrības kooperatīvā krājaizdevu sabiedrība ""Jūrnieku forums""";;Katrīnas dambis 20;LV-1045;Rīga;Credit institution S122;;;;Y;N;LV40003475509
LV44103018793;;LV;Zosēnu kooperatīvā krājaizdevu sabiedrība;;Annas iela 4, Melnbārži, Zosēnu pag.;LV-4133;Cēsu nov.;Credit institution S122;;;;Y;N;LV44103018793
LV44103020247;;LV;Kauguru kooperatīvā krājaizdevu sabiedrība;;Pagastmāja, Mūrmuiža, Kauguru pag.;LV-4224;Valmieras nov.;Credit institution S122;;;;Y;N;LV44103020247
LV40003510946;;LV;Lielvārdes Kooperatīvā krājaizdevu sabiedrība;;Raiņa iela 11A;LV-5070;Lielvārde, Ogres nov.;Credit institution S122;;;;Y;N;LV40003510946
LV43603015037;;LV;"Kooperatīvā krājaizdevu sabiedrība ""AVOTS 37""";;Pasta iela 37;LV-3001;Jelgava;Credit institution S122;;;;Y;N;LV43603015037
LV40003525960;;LV;"Kooperatīvā krājaizdevu sabiedrība ""ALLAŽU SAIME""";;Birzes iela 4, Allaži, Allažu pag.;LV-2154;Siguldas nov.;Credit institution S122;;;;Y;N;LV40003525960
LV40003545632;;LV;Pūres kooperatīvā krājaizdevu sabiedrība;;Pūre 18, Pūre, Pūres pag.;LV-3124;Tukuma nov.;Credit institution S122;;;;Y;N;LV40003545632
LV44103023597;;LV;Straupes kooperatīvā krājaizdevu sabiedrība;;"""Tautas nams"", Plācis, Straupes pag.";LV-4152;Pārgaujas nov.;Credit institution S122;;;;Y;N;LV44103023597
LV40003554758;;LV;Kandavas novada Kooperatīvā krājaizdevu sabiedrība;;Tirgus laukums 11;LV-3120;Kandava, Tukuma nov.;Credit institution S122;;;;Y;N;LV40003554758
LV55403009911;;LV;Salas Kooperatīvā krājaizdevu sabiedrība;;Susējas iela 9, Sala, Salas pag.;LV-5230;Jēkabpils nov.;Credit institution S122;;;;Y;N;LV55403009911
IT0000101245279;DEUTITMMUNP;IT;DEUTSCHE BANK S.P.A.;;PIAZZA DEL CALENDARIO, 3;20126;MILANO;Credit institution S122;;;;Y;N;IT0000101245279
IT0001232771625;VOWAITMMXXX;IT;VOLKSWAGEN BANK GMBH;;VIA PRIVATA GROSIO 10/4;20151;MILANO;Credit institution S122;DE;Volkswagen Bank Gesellschaft mit beschränkter Haftung;DE03402;Y;N;IT0001232771625
IT0001079603126;;IT;BANCA CREDIFARMA S.P.A.;;VIA DEI CAUDINI 2;185;ROMA;Credit institution S122;;;;Y;N;IT0001079603126
IT0000388330750;FIDMIT31XXX;IT;FINDOMESTIC BANCA SPA;;VIA JACOPO DA DIACCETO, 48;50129;FIRENZE;Credit institution S122;;;;Y;N;IT0000388330750
IT0000176947615;;IT;ICCREA BANCAIMPRESA S.P.A.;;VIA LUCREZIA ROMANA, 41/47;178;ROMA;Credit institution S122;;;;Y;N;IT0000176947615
FR24833;;FR;State Street Bank International GmbH;;;;;Credit institution S122;DE;State Street Bank International GmbH;DE05626;Y;N;FR24833
ES1569;;ES;Banco de Investimento Global SA, Sucursal en España;;CL SERRANO 61;28006;MADRID;Credit institution S122;PT;Banco de Investimento Global, SA;PT61;Y;N;ES1569
BE0546596384;;BE;CREDIT INDUSTRIEL ET COMMERCIAL;;De Crayerstraat, 14;1000;Bruxelles;Credit institution S122;FR;Crédit industriel et commercial - CIC;FR30066;Y;N;BE0546596384
BE0715544452;;BE;JOH. BERENBERG, GOSSLER & CO. KG;;Avenue Louise, 123;1050;Elsene;Credit institution S122;DE;Joh. Berenberg, Gossler & Co. KG;DE00223;Y;N;BE0715544452
FR17188;;FR;AXA Home Loan SFH;;203 RUE CARNOT;94138;FONTENAY-SOUS-BOIS;Credit institution S122;;;;Y;N;FR17188
PT980613744;;PT;BFF BANK SPA - SUCURSAL EM PORTUGAL;;RUA BARATA SALGUEIRO, N.º 37, 6º ESQ;1250-042;LISBOA;Credit institution S122;IT;BFF BANK SPA;IT0000464876170;Y;N;PT980613744
NL4784137;DELENL22XXX;NL;Delen Private Bank N.V.;;Apollolaan 15;1077 AB;Amsterdam;Credit institution S122;BE;DELEN PRIVATE BANK;BE0453076211;Y;N;NL4784137
NL1714621;;NL;RiverBank S.A., Dutch branch;;Toren C, Schiphol Boulevard 185;1118 BG;Schiphol;Credit institution S122;LU;RiverBank S.A.;LUB00400;Y;N;NL1714621
NL5011068;;NL;Banque J. Safra Sarasin (Luxembourg) SA - Dutch Branch;;Barbara Strozzilaan 201;1083 HN;Amsterdam;Credit institution S122;LU;Banque J. Safra Sarasin (Luxembourg) SA;LUB00148;Y;N;NL5011068
NL9361066;NOCUNL2A;NL;Norinchukin Bank Europe N.V.;;Gustav Mahlerlaan 1216 vierde verdieping;1081 LA;Amsterdam;Credit institution S122;;;;Y;N;NL9361066
SI1319175;HAABSI22XXX;SI;Addiko Bank d.d.;;Dunajska cesta 117;1000;Ljubljana;Credit institution S122;;;;Y;N;SI1319175
SI2013649;BFKKSI22XXX;SI;BKS BANK AG, Bančna podružnica;;Verovškova ulica 55A;1000;Ljubljana;Credit institution S122;AT;BKS Bank AG;AT0000000571776;Y;N;SI2013649
SI2211254;KSPKSI22XXX;SI;BANKA SPARKASSE d.d.;;Cesta v Kleče 15;1000;Ljubljana;Credit institution S122;;;;Y;N;SI2211254
SI2253763;;SI;RCI BANQUE SOCIETE ANONYME, bančna podružnica Ljubljana;;Dunajska cesta 22;1511;Ljubljana;Credit institution S122;FR;RCI Banque;FR11188;Y;N;SI2253763
SI5026237;SKBASI2XXXX;SI;SKB BANKA D.D. LJUBLJANA;;Ajdovščina 4;1000;Ljubljana;Credit institution S122;;;;Y;N;SI5026237
SI5092221;BAKOSI2XXXX;SI;Banka Intesa Sanpaolo d.d.;;Pristaniška 14;6000;Koper;Credit institution S122;;;;Y;N;SI5092221
SI5103061;GORESI2XXXX;SI;GORENJSKA BANKA D.D., KRANJ;;Bleiweisova cesta 1;4000;Kranj;Credit institution S122;;;;Y;N;SI5103061
SI5214246;HKVISI22XXX;SI;PRIMORSKA HRANILNICA VIPAVA d.d.;;Glavni trg 15;5271;Vipava;Credit institution S122;;;;Y;N;SI5214246
SI5349907;SZKBSI2XXXX;SI;DEŽELNA BANKA SLOVENIJE D.D.;;Kolodvorska 9;1000;Ljubljana;Credit institution S122;;;;Y;N;SI5349907
SI5446546;BACXSI22XXX;SI;UNICREDIT BANKA SLOVENIJA d.d.;;Ameriška ulica 2;1000;Ljubljana;Credit institution S122;;;;Y;N;SI5446546
SI5448557;HDELSI22XXX;SI;DELAVSKA HRANILNICA d.d. LJUBLJANA;;Miklošičeva cesta 5;1000;Ljubljana;Credit institution S122;;;;Y;N;SI5448557
SI5496527;SABRSI2XXXX;SI;N Banka d.d., Ljubljana;;Dunajska cesta 128/A;1000;Ljubljana;Credit institution S122;;;;Y;N;SI5496527
SI5624908;HLONSI22XXX;SI;Hranilnica LON d.d., Kranj;;Žanova ulica 3;4000;Kranj;Credit institution S122;;;;Y;N;SI5624908
SI5665493;SIDRSI22XXX;SI;SID-SLOVENSKA IZVOZNA IN RAZVOJNA BANKA, d.d., LJUBLJANA;;Josipine Turnograjske 6;1000;Ljubljana;Credit institution S122;;;;Y;N;SI5665493
SI5860571;LJBASI2XXXX;SI;NOVA LJUBLJANSKA BANKA D.D., LJUBLJANA;;Trg republike 2;1000;Ljubljana;Credit institution S122;;;;Y;N;SI5860571
SI5860580;KBMASI2XXXX;SI;NOVA KREDITNA BANKA MARIBOR D.D.;;Ulica Vita Kraigherja 4;2000;Maribor;Credit institution S122;;;;Y;N;SI5860580
SK00151653;GIBASKBXXXX;SK;Slovenská sporiteľňa, a.s.;;Tomášikova, 48;83237;Bratislava;Credit institution S122;;;;Y;N;SK00151653
SK00682420;SLZBSKBAXXX;SK;Slovenská záručná a rozvojová banka, a.s.;;Štefánikova, 27;81499;Bratislava;Credit institution S122;;;;Y;N;SK00682420
SK00686930;TATRSKBXXXX;SK;Tatra banka, a.s.;;Hodžovo námestie, 3;81106;Bratislava;Credit institution S122;;;;Y;N;SK00686930
SK30844754;INGBSKBXXXX;SK;ING Bank N.V., pobočka zahraničnej banky;;Pribinova 10;811 09;Bratislava;Credit institution S122;NL;ING Bank N.V.;NL163;Y;N;SK30844754
SK31320155;SUBASKBXXXX;SK;Všeobecná úverová banka, a.s.;;Mlynské nivy, 1;82990;Bratislava;Credit institution S122;;;;Y;N;SK31320155
IT0000108813244;PDSCIT31XXX;IT;IGEA DIGITAL BANK S.P.A.;;VIA TOMACELLI, 107;186;ROMA;Credit institution S122;;;;Y;N;IT0000108813244
FR13135;;FR;Caisse d'épargne et de prévoyance de Midi-Pyrénées;;10 AVENUE MAXWELL;31100;TOULOUSE;Credit institution S122;;;;Y;N;FR13135
FR13149;;FR;Banque Edel SNC;;60 RUE BUISSONNIÈRE;31676;LABEGE CEDEX;Credit institution S122;;;;Y;N;FR13149
AT0000002686077;RZKTAT2K412;AT;Raiffeisen Bank Lurnfeld-Mölltal eGen;1;Hauptstr., 23;9813;Möllbrücke;Credit institution S122;;;;Y;N;AT0000002686077
AT0000002686580;RZKTAT2K442;AT;Raiffeisenbank Drautal registrierte Genossenschaft mit beschränkter Haftung;8;Villacher Straße, 74;9710;Feistritz an der Drau;Credit institution S122;;;;Y;N;AT0000002686580
AT0000002686820;RZKTAT2K457;AT;Raiffeisenbank Nockberge eGen;;Hauptstr., 41;9545;Radenthein;Credit institution S122;;;;Y;N;AT0000002686820
AT0000002686903;RZKTAT2K464;AT;Raiffeisenbank Lieser-Maltatal eG;;Rennweg, 6;9863;Rennweg;Credit institution S122;;;;Y;N;AT0000002686903
AT0000002687638;RZKTAT2K475;AT;Raiffeisen-Bezirksbank St. Veit a.d. Glan-Feldkirchen, registrierte Genossenschaft mit beschränkter Haftung;9;Oktoberplatz, 1;9300;St. Veit an der Glan;Credit institution S122;;;;Y;N;AT0000002687638
AT0000002692802;RZKTAT2K479;AT;Raiffeisenbank Millstättersee eG;;Hauptstr., 82;9871;Seeboden;Credit institution S122;;;;Y;N;AT0000002692802
AT0000002692984;RZKTAT2K481;AT;Raiffeisenbank Mittleres Lavanttal eGen;16;St. Andrä;9433;St. Andrä im Lavanttal;Credit institution S122;;;;Y;N;AT0000002692984
AT0000002693107;RZKTAT2K487;AT;Raiffeisenbank Rosental, registrierte Genossenschaft mit beschränkter Haftung;;Feistritz, 126;9181;Feistritz im Rosental;Credit institution S122;;;;Y;N;AT0000002693107
AT0000002693289;RZKTAT2K491;AT;Raiffeisenbank Oberes Lavanttal registrierte Genossenschaft mit beschränkter Haftung;19;Hauptplatz, 18;9462;Bad St. Leonhard / Lavanttal;Credit institution S122;;;;Y;N;AT0000002693289
AT0000002693792;RZKTAT2K496;AT;Raiffeisen Bank Villach registrierte Genossenschaft mit beschränkter Haftung;32;Nikolaig., 4;9500;Villach;Credit institution S122;;;;Y;N;AT0000002693792
AT0000002474649;RZKTAT2K500;AT;Raiffeisenbank St. Paul im Lavanttal eGen;28;Hauptstr., 26;9470;St. Paul im Lavanttal;Credit institution S122;;;;Y;N;AT0000002474649
AT0000002693875;RZKTAT2K501;AT;Raiffeisenbank Friesach-Metnitztal, registrierte Genossenschaft mit beschränkter Haftung;;Hauptplatz, 13;9360;Friesach (Ktn.);Credit institution S122;;;;Y;N;AT0000002693875
